Year,Region_AR,Region_EN,Hospital_AR,Hospital_EN,Speciality_AR,Speciality_EN,Beds
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,جلدية وتناسلیة,Dermatology,2
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,اطفال باطنـــة,Paediatric Medicine,33
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,جراحة عامــــة,General Surgery,22
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,جــــراحة صدر,Thoracic Surgery,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,جـــــراحة قلب,Cardiac Surgery,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,جراحة اعصـاب,Neurosurgery,18
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,مسالك بولیــــة,Urology,13
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,جراحة اطفـــال,Paediatric Surgery,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,عظام,Orthopedics,25
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,حروق و تقويم,Plastic Surgery,8
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,عیــــــــــــــون,Ophthalmology,10
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,انــــــــف واذن,"Ear, Nose, and Throat",9
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,نســــاء وولادة,Gynaecology,25
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,قبـــل الـولادة ,Obstetrics (Antenatal),67
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,طــــــب نووى,Radiation Therapy,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,الاورام,Tumors,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,عـــــام,General Medicine,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,مسنـــــــــــین,Geriatrics,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,تاھیــــــــــــل,Rehabilitation,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,اسنــــــــــــان,Dental,1
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,حديثى الولادة,Neonatal,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,اخـــــــــــــرى,Others,6
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,الجملة,Total,314
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,باطنة,Internal Medicine,40
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,صدريــــــة,Pulmonology,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,قلــــب,Cardiology,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,امراض عصبية,Neurology,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عصبیة ونفسیة,Psychiatry,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جلدية وتناسلیة,Dermatology,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اطفال باطنـــة,Paediatric Medicine,30
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة عامــــة,General Surgery,43
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جــــراحة صدر,Thoracic Surgery,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جـــــراحة قلب,Cardiac Surgery,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة اعصـاب,Neurosurgery,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,مسالك بولیــــة,Urology,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة اطفـــال,Paediatric Surgery,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عظام,Orthopedics,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,حروق و تقويم,Plastic Surgery,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عیــــــــــــــون,Ophthalmology,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,نســــاء وولادة,Gynaecology,24
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,طــــــب نووى,Radiation Therapy,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,الاورام,Tumors,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عـــــام,General Medicine,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,مسنـــــــــــین,Geriatrics,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,تاھیــــــــــــل,Rehabilitation,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اسنــــــــــــان,Dental,0
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,حديثى الولادة,Neonatal,8
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اخـــــــــــــرى,Others,3
2002,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,الجملة,Total,148
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,باطنة,Internal Medicine,43
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,صدريــــــة,Pulmonology,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,قلــــب,Cardiology,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,امراض عصبية,Neurology,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عصبیة ونفسیة,Psychiatry,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جلدية وتناسلیة,Dermatology,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اطفال باطنـــة,Paediatric Medicine,21
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة عامــــة,General Surgery,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جــــراحة صدر,Thoracic Surgery,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جـــــراحة قلب,Cardiac Surgery,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة اعصـاب,Neurosurgery,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,مسالك بولیــــة,Urology,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة اطفـــال,Paediatric Surgery,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عظام,Orthopedics,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,حروق و تقويم,Plastic Surgery,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عیــــــــــــــون,Ophthalmology,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,نســــاء وولادة,Gynaecology,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,قبـــل الـولادة ,Obstetrics (Antenatal),14
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,طــــــب نووى,Radiation Therapy,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,الاورام,Tumors,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عـــــام,General Medicine,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,مسنـــــــــــین,Geriatrics,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,تاھیــــــــــــل,Rehabilitation,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اسنــــــــــــان,Dental,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,حديثى الولادة,Neonatal,0
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اخـــــــــــــرى,Others,6
2002,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,الجملة,Total,84
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,باطنة,Internal Medicine,15
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,صدريــــــة,Pulmonology,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,قلــــب,Cardiology,5
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,امراض عصبية,Neurology,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عصبیة ونفسیة,Psychiatry,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جلدية وتناسلیة,Dermatology,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,اطفال باطنـــة,Paediatric Medicine,8
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جراحة عامــــة,General Surgery,10
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جــــراحة صدر,Thoracic Surgery,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جـــــراحة قلب,Cardiac Surgery,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جراحة اعصـاب,Neurosurgery,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,مسالك بولیــــة,Urology,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جراحة اطفـــال,Paediatric Surgery,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عظام,Orthopedics,7
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,حروق و تقويم,Plastic Surgery,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عیــــــــــــــون,Ophthalmology,1
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,انــــــــف واذن,"Ear, Nose, and Throat",2
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,نســــاء وولادة,Gynaecology,10
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,قبـــل الـولادة ,Obstetrics (Antenatal),10
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,بعـــــد الولادة,Obstetrics (Postnatal),9
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,طــــــب نووى,Radiation Therapy,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,الاورام,Tumors,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عـــــام,General Medicine,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,مسنـــــــــــین,Geriatrics,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,تاھیــــــــــــل,Rehabilitation,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,اسنــــــــــــان,Dental,0
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,حديثى الولادة,Neonatal,5
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,اخـــــــــــــرى,Others,4
2002,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,الجملة,Total,86
2002,الشارقة,Sharjah,الجملة,Total,باطنة,Internal Medicine,174
2002,الشارقة,Sharjah,الجملة,Total,صدريــــــة,Pulmonology,0
2002,الشارقة,Sharjah,الجملة,Total,قلــــب,Cardiology,36
2002,الشارقة,Sharjah,الجملة,Total,امراض عصبية,Neurology,11
2002,الشارقة,Sharjah,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2002,الشارقة,Sharjah,الجملة,Total,جلدية وتناسلیة,Dermatology,2
2002,الشارقة,Sharjah,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,112
2002,الشارقة,Sharjah,الجملة,Total,جراحة عامــــة,General Surgery,98
2002,الشارقة,Sharjah,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,الشارقة,Sharjah,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,الشارقة,Sharjah,الجملة,Total,جراحة اعصـاب,Neurosurgery,25
2002,الشارقة,Sharjah,الجملة,Total,مسالك بولیــــة,Urology,16
2002,الشارقة,Sharjah,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2002,الشارقة,Sharjah,الجملة,Total,عظام,Orthopedics,54
2002,الشارقة,Sharjah,الجملة,Total,حروق و تقويم,Plastic Surgery,13
2002,الشارقة,Sharjah,الجملة,Total,عیــــــــــــــون,Ophthalmology,13
2002,الشارقة,Sharjah,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",19
2002,الشارقة,Sharjah,الجملة,Total,نســــاء وولادة,Gynaecology,59
2002,الشارقة,Sharjah,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),91
2002,الشارقة,Sharjah,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),9
2002,الشارقة,Sharjah,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,الشارقة,Sharjah,الجملة,Total,الاورام,Tumors,0
2002,الشارقة,Sharjah,الجملة,Total,عـــــام,General Medicine,0
2002,الشارقة,Sharjah,الجملة,Total,مسنـــــــــــین,Geriatrics,0
2002,الشارقة,Sharjah,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,الشارقة,Sharjah,الجملة,Total,اسنــــــــــــان,Dental,1
2002,الشارقة,Sharjah,الجملة,Total,حديثى الولادة,Neonatal,13
2002,الشارقة,Sharjah,الجملة,Total,اخـــــــــــــرى,Others,19
2002,الشارقة,Sharjah,الجملة,Total,الجملة,Total,765
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,باطنة,Internal Medicine,28
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,صدريــــــة,Pulmonology,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,قلــــب,Cardiology,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,امراض عصبية,Neurology,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عصبیة ونفسیة,Psychiatry,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جلدية وتناسلیة,Dermatology,2
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,اطفال باطنـــة,Paediatric Medicine,32
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جراحة عامــــة,General Surgery,30
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جــــراحة صدر,Thoracic Surgery,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جـــــراحة قلب,Cardiac Surgery,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جراحة اعصـاب,Neurosurgery,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,مسالك بولیــــة,Urology,5
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جراحة اطفـــال,Paediatric Surgery,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عظام,Orthopedics,20
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,حروق و تقويم,Plastic Surgery,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عیــــــــــــــون,Ophthalmology,6
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,انــــــــف واذن,"Ear, Nose, and Throat",4
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,نســــاء وولادة,Gynaecology,22
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,قبـــل الـولادة ,Obstetrics (Antenatal),12
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,بعـــــد الولادة,Obstetrics (Postnatal),17
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,طــــــب نووى,Radiation Therapy,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,الاورام,Tumors,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عـــــام,General Medicine,4
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,مسنـــــــــــین,Geriatrics,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,تاھیــــــــــــل,Rehabilitation,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,اسنــــــــــــان,Dental,0
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,حديثى الولادة,Neonatal,6
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,اخـــــــــــــرى,Others,6
2002,عجمان,Ajman,خلیفــــــــــــة,Kalifa,الجملة,Total,194
2002,عجمان,Ajman,الجملة,Total,باطنة,Internal Medicine,28
2002,عجمان,Ajman,الجملة,Total,صدريــــــة,Pulmonology,0
2002,عجمان,Ajman,الجملة,Total,قلــــب,Cardiology,0
2002,عجمان,Ajman,الجملة,Total,امراض عصبية,Neurology,0
2002,عجمان,Ajman,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2002,عجمان,Ajman,الجملة,Total,جلدية وتناسلیة,Dermatology,2
2002,عجمان,Ajman,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,32
2002,عجمان,Ajman,الجملة,Total,جراحة عامــــة,General Surgery,30
2002,عجمان,Ajman,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,عجمان,Ajman,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,عجمان,Ajman,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2002,عجمان,Ajman,الجملة,Total,مسالك بولیــــة,Urology,5
2002,عجمان,Ajman,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2002,عجمان,Ajman,الجملة,Total,عظام,Orthopedics,20
2002,عجمان,Ajman,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2002,عجمان,Ajman,الجملة,Total,عیــــــــــــــون,Ophthalmology,6
2002,عجمان,Ajman,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",4
2002,عجمان,Ajman,الجملة,Total,نســــاء وولادة,Gynaecology,22
2002,عجمان,Ajman,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),12
2002,عجمان,Ajman,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),17
2002,عجمان,Ajman,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,عجمان,Ajman,الجملة,Total,الاورام,Tumors,0
2002,عجمان,Ajman,الجملة,Total,عـــــام,General Medicine,4
2002,عجمان,Ajman,الجملة,Total,مسنـــــــــــین,Geriatrics,0
2002,عجمان,Ajman,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,عجمان,Ajman,الجملة,Total,اسنــــــــــــان,Dental,0
2002,عجمان,Ajman,الجملة,Total,حديثى الولادة,Neonatal,6
2002,عجمان,Ajman,الجملة,Total,اخـــــــــــــرى,Others,6
2002,عجمان,Ajman,الجملة,Total,الجملة,Total,194
2002,أم القيوين,U.A.Q.,الجملة,Total,باطنة,Internal Medicine,34
2002,أم القيوين,U.A.Q.,الجملة,Total,صدريــــــة,Pulmonology,0
2002,أم القيوين,U.A.Q.,الجملة,Total,قلــــب,Cardiology,0
2002,أم القيوين,U.A.Q.,الجملة,Total,امراض عصبية,Neurology,0
2002,أم القيوين,U.A.Q.,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2002,أم القيوين,U.A.Q.,الجملة,Total,جلدية وتناسلیة,Dermatology,0
2002,أم القيوين,U.A.Q.,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,20
2002,أم القيوين,U.A.Q.,الجملة,Total,جراحة عامــــة,General Surgery,15
2002,أم القيوين,U.A.Q.,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,أم القيوين,U.A.Q.,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,أم القيوين,U.A.Q.,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2002,أم القيوين,U.A.Q.,الجملة,Total,مسالك بولیــــة,Urology,4
2002,أم القيوين,U.A.Q.,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2002,أم القيوين,U.A.Q.,الجملة,Total,عظام,Orthopedics,12
2002,أم القيوين,U.A.Q.,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2002,أم القيوين,U.A.Q.,الجملة,Total,عیــــــــــــــون,Ophthalmology,3
2002,أم القيوين,U.A.Q.,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",4
2002,أم القيوين,U.A.Q.,الجملة,Total,نســــاء وولادة,Gynaecology,13
2002,أم القيوين,U.A.Q.,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),14
2002,أم القيوين,U.A.Q.,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,أم القيوين,U.A.Q.,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,أم القيوين,U.A.Q.,الجملة,Total,الاورام,Tumors,0
2002,أم القيوين,U.A.Q.,الجملة,Total,عـــــام,General Medicine,4
2002,أم القيوين,U.A.Q.,الجملة,Total,مسنـــــــــــین,Geriatrics,12
2002,أم القيوين,U.A.Q.,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,أم القيوين,U.A.Q.,الجملة,Total,اسنــــــــــــان,Dental,0
2002,أم القيوين,U.A.Q.,الجملة,Total,حديثى الولادة,Neonatal,20
2002,أم القيوين,U.A.Q.,الجملة,Total,اخـــــــــــــرى,Others,8
2002,أم القيوين,U.A.Q.,الجملة,Total,الجملة,Total,163
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,باطنة,Internal Medicine,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,صدريــــــة,Pulmonology,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,قلــــب,Cardiology,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,امراض عصبية,Neurology,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عصبیة ونفسیة,Psychiatry,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جلدية وتناسلیة,Dermatology,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,اطفال باطنـــة,Paediatric Medicine,20
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جراحة عامــــة,General Surgery,39
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جــــراحة صدر,Thoracic Surgery,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جـــــراحة قلب,Cardiac Surgery,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جراحة اعصـاب,Neurosurgery,4
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,مسالك بولیــــة,Urology,8
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جراحة اطفـــال,Paediatric Surgery,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عظام,Orthopedics,27
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,حروق و تقويم,Plastic Surgery,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عیــــــــــــــون,Ophthalmology,6
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,انــــــــف واذن,"Ear, Nose, and Throat",12
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,نســــاء وولادة,Gynaecology,21
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,قبـــل الـولادة ,Obstetrics (Antenatal),19
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,بعـــــد الولادة,Obstetrics (Postnatal),48
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,طــــــب نووى,Radiation Therapy,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,الاورام,Tumors,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عـــــام,General Medicine,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,مسنـــــــــــین,Geriatrics,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,تاھیــــــــــــل,Rehabilitation,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,اسنــــــــــــان,Dental,0
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,حديثى الولادة,Neonatal,16
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,اخـــــــــــــرى,Others,11
2002,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,الجملة,Total,231
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,باطنة,Internal Medicine,90
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,صدريــــــة,Pulmonology,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,قلــــب,Cardiology,27
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض عصبية,Neurology,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عصبیة ونفسیة,Psychiatry,16
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جلدية وتناسلیة,Dermatology,2
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اطفال باطنـــة,Paediatric Medicine,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة عامــــة,General Surgery,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جــــراحة صدر,Thoracic Surgery,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جـــــراحة قلب,Cardiac Surgery,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة اعصـاب,Neurosurgery,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,مسالك بولیــــة,Urology,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة اطفـــال,Paediatric Surgery,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عظام,Orthopedics,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,حروق و تقويم,Plastic Surgery,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عیــــــــــــــون,Ophthalmology,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,نســــاء وولادة,Gynaecology,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,طــــــب نووى,Radiation Therapy,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,الاورام,Tumors,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عـــــام,General Medicine,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,مسنـــــــــــین,Geriatrics,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,تاھیــــــــــــل,Rehabilitation,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اسنــــــــــــان,Dental,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,حديثى الولادة,Neonatal,0
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اخـــــــــــــرى,Others,0
