Year,Region_AR,Region_EN,Hospital_AR,Hospital_EN,Speciality_AR,Speciality_EN,Beds
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,قبـــل الـولادة ,Obstetrics (Antenatal),67
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,طــــــب نووى,Radiation Therapy,0
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,الاورام,Tumors,0
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,عـــــام,General Medicine,0
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,مسنـــــــــــین,Geriatrics,0
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,تاھیــــــــــــل,Rehabilitation,0
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,اسنــــــــــــان,Dental,1
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,حديثى الولادة,Neonatal,12
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,اخـــــــــــــرى,Others,6
2003,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,الجملة,Total,314
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,باطنة,Internal Medicine,40
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,صدريــــــة,Pulmonology,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,قلــــب,Cardiology,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,امراض عصبية,Neurology,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عصبیة ونفسیة,Psychiatry,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جلدية وتناسلیة,Dermatology,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اطفال باطنـــة,Paediatric Medicine,30
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة عامــــة,General Surgery,43
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جــــراحة صدر,Thoracic Surgery,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جـــــراحة قلب,Cardiac Surgery,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة اعصـاب,Neurosurgery,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,مسالك بولیــــة,Urology,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,جراحة اطفـــال,Paediatric Surgery,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عظام,Orthopedics,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,حروق و تقويم,Plastic Surgery,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عیــــــــــــــون,Ophthalmology,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,انــــــــف واذن,"Ear, Nose, and Throat",0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,نســــاء وولادة,Gynaecology,24
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,قبـــل الـولادة ,Obstetrics (Antenatal),0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,طــــــب نووى,Radiation Therapy,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,الاورام,Tumors,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,عـــــام,General Medicine,3
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,مسنـــــــــــین,Geriatrics,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,تاھیــــــــــــل,Rehabilitation,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اسنــــــــــــان,Dental,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,حديثى الولادة,Neonatal,8
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,اخـــــــــــــرى,Others,0
2003,الشارقة,Sharjah,خــــــــور فكان,Khorfakkan,الجملة,Total,148
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,باطنة,Internal Medicine,43
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,صدريــــــة,Pulmonology,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,قلــــب,Cardiology,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,امراض عصبية,Neurology,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عصبیة ونفسیة,Psychiatry,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جلدية وتناسلیة,Dermatology,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اطفال باطنـــة,Paediatric Medicine,21
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة عامــــة,General Surgery,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جــــراحة صدر,Thoracic Surgery,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جـــــراحة قلب,Cardiac Surgery,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة اعصـاب,Neurosurgery,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,مسالك بولیــــة,Urology,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,جراحة اطفـــال,Paediatric Surgery,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عظام,Orthopedics,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,حروق و تقويم,Plastic Surgery,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عیــــــــــــــون,Ophthalmology,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,انــــــــف واذن,"Ear, Nose, and Throat",0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,نســــاء وولادة,Gynaecology,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,قبـــل الـولادة ,Obstetrics (Antenatal),14
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,طــــــب نووى,Radiation Therapy,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,الاورام,Tumors,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,عـــــام,General Medicine,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,مسنـــــــــــین,Geriatrics,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,تاھیــــــــــــل,Rehabilitation,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اسنــــــــــــان,Dental,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,حديثى الولادة,Neonatal,0
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,اخـــــــــــــرى,Others,6
2003,الشارقة,Sharjah,كلبـــــــــــــــا,Kalba,الجملة,Total,84
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,باطنة,Internal Medicine,10
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,صدريــــــة,Pulmonology,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,قلــــب,Cardiology,5
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,امراض عصبية,Neurology,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عصبیة ونفسیة,Psychiatry,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جلدية وتناسلیة,Dermatology,1
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,اطفال باطنـــة,Paediatric Medicine,8
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جراحة عامــــة,General Surgery,13
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جــــراحة صدر,Thoracic Surgery,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جـــــراحة قلب,Cardiac Surgery,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جراحة اعصـاب,Neurosurgery,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,مسالك بولیــــة,Urology,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,جراحة اطفـــال,Paediatric Surgery,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عظام,Orthopedics,7
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,حروق و تقويم,Plastic Surgery,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عیــــــــــــــون,Ophthalmology,1
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,انــــــــف واذن,"Ear, Nose, and Throat",0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,نســــاء وولادة,Gynaecology,10
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,قبـــل الـولادة ,Obstetrics (Antenatal),10
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,بعـــــد الولادة,Obstetrics (Postnatal),9
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,طــــــب نووى,Radiation Therapy,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,الاورام,Tumors,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,عـــــام,General Medicine,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,مسنـــــــــــین,Geriatrics,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,تاھیــــــــــــل,Rehabilitation,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,اسنــــــــــــان,Dental,0
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,حديثى الولادة,Neonatal,6
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,اخـــــــــــــرى,Others,4
2003,الشارقة,Sharjah,الذيــــــــــــــد,Alzaid,الجملة,Total,84
2003,الشارقة,Sharjah,الجملة,Total,باطنة,Internal Medicine,171
2003,الشارقة,Sharjah,الجملة,Total,صدريــــــة,Pulmonology,0
2003,الشارقة,Sharjah,الجملة,Total,قلــــب,Cardiology,36
2003,الشارقة,Sharjah,الجملة,Total,امراض عصبية,Neurology,11
2003,الشارقة,Sharjah,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2003,الشارقة,Sharjah,الجملة,Total,جلدية وتناسلیة,Dermatology,3
2003,الشارقة,Sharjah,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,100
2003,الشارقة,Sharjah,الجملة,Total,جراحة عامــــة,General Surgery,101
2003,الشارقة,Sharjah,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2003,الشارقة,Sharjah,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2003,الشارقة,Sharjah,الجملة,Total,جراحة اعصـاب,Neurosurgery,25
2003,الشارقة,Sharjah,الجملة,Total,مسالك بولیــــة,Urology,16
2003,الشارقة,Sharjah,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2003,الشارقة,Sharjah,الجملة,Total,عظام,Orthopedics,54
2003,الشارقة,Sharjah,الجملة,Total,حروق و تقويم,Plastic Surgery,13
2003,الشارقة,Sharjah,الجملة,Total,عیــــــــــــــون,Ophthalmology,13
2003,الشارقة,Sharjah,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",15
2003,الشارقة,Sharjah,الجملة,Total,نســــاء وولادة,Gynaecology,59
2003,الشارقة,Sharjah,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),91
2003,الشارقة,Sharjah,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),9
2003,الشارقة,Sharjah,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2003,الشارقة,Sharjah,الجملة,Total,الاورام,Tumors,0
2003,الشارقة,Sharjah,الجملة,Total,عـــــام,General Medicine,3
2003,الشارقة,Sharjah,الجملة,Total,مسنـــــــــــین,Geriatrics,0
2003,الشارقة,Sharjah,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2003,الشارقة,Sharjah,الجملة,Total,اسنــــــــــــان,Dental,1
2003,الشارقة,Sharjah,الجملة,Total,حديثى الولادة,Neonatal,26
2003,الشارقة,Sharjah,الجملة,Total,اخـــــــــــــرى,Others,16
2003,الشارقة,Sharjah,الجملة,Total,الجملة,Total,763
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,باطنة,Internal Medicine,28
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,صدريــــــة,Pulmonology,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,قلــــب,Cardiology,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,امراض عصبية,Neurology,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عصبیة ونفسیة,Psychiatry,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جلدية وتناسلیة,Dermatology,2
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,اطفال باطنـــة,Paediatric Medicine,32
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جراحة عامــــة,General Surgery,30
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جــــراحة صدر,Thoracic Surgery,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جـــــراحة قلب,Cardiac Surgery,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جراحة اعصـاب,Neurosurgery,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,مسالك بولیــــة,Urology,5
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,جراحة اطفـــال,Paediatric Surgery,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عظام,Orthopedics,20
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,حروق و تقويم,Plastic Surgery,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عیــــــــــــــون,Ophthalmology,6
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,انــــــــف واذن,"Ear, Nose, and Throat",4
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,نســــاء وولادة,Gynaecology,22
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,قبـــل الـولادة ,Obstetrics (Antenatal),12
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,بعـــــد الولادة,Obstetrics (Postnatal),17
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,طــــــب نووى,Radiation Therapy,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,الاورام,Tumors,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,عـــــام,General Medicine,4
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,مسنـــــــــــین,Geriatrics,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,تاھیــــــــــــل,Rehabilitation,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,اسنــــــــــــان,Dental,0
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,حديثى الولادة,Neonatal,6
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,اخـــــــــــــرى,Others,6
2003,عجمان,Ajman,خلیفــــــــــــة,Kalifa,الجملة,Total,194
2003,عجمان,Ajman,الجملة,Total,باطنة,Internal Medicine,28
2003,عجمان,Ajman,الجملة,Total,صدريــــــة,Pulmonology,0
2003,عجمان,Ajman,الجملة,Total,قلــــب,Cardiology,0
2003,عجمان,Ajman,الجملة,Total,امراض عصبية,Neurology,0
2003,عجمان,Ajman,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2003,عجمان,Ajman,الجملة,Total,جلدية وتناسلیة,Dermatology,2
2003,عجمان,Ajman,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,32
2003,عجمان,Ajman,الجملة,Total,جراحة عامــــة,General Surgery,30
2003,عجمان,Ajman,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2003,عجمان,Ajman,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2003,عجمان,Ajman,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2003,عجمان,Ajman,الجملة,Total,مسالك بولیــــة,Urology,5
2003,عجمان,Ajman,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2003,عجمان,Ajman,الجملة,Total,عظام,Orthopedics,20
2003,عجمان,Ajman,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2003,عجمان,Ajman,الجملة,Total,عیــــــــــــــون,Ophthalmology,6
2003,عجمان,Ajman,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",4
2003,عجمان,Ajman,الجملة,Total,نســــاء وولادة,Gynaecology,22
2003,عجمان,Ajman,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),12
2003,عجمان,Ajman,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),17
2003,عجمان,Ajman,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2003,عجمان,Ajman,الجملة,Total,الاورام,Tumors,0
2003,عجمان,Ajman,الجملة,Total,عـــــام,General Medicine,4
2003,عجمان,Ajman,الجملة,Total,مسنـــــــــــین,Geriatrics,0
2003,عجمان,Ajman,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2003,عجمان,Ajman,الجملة,Total,اسنــــــــــــان,Dental,0
2003,عجمان,Ajman,الجملة,Total,حديثى الولادة,Neonatal,6
2003,عجمان,Ajman,الجملة,Total,اخـــــــــــــرى,Others,6
2003,عجمان,Ajman,الجملة,Total,الجملة,Total,194
2003,أم القيوين,U.A.Q.,الجملة,Total,باطنة,Internal Medicine,33
2003,أم القيوين,U.A.Q.,الجملة,Total,صدريــــــة,Pulmonology,0
2003,أم القيوين,U.A.Q.,الجملة,Total,قلــــب,Cardiology,0
2003,أم القيوين,U.A.Q.,الجملة,Total,امراض عصبية,Neurology,0
2003,أم القيوين,U.A.Q.,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2003,أم القيوين,U.A.Q.,الجملة,Total,جلدية وتناسلیة,Dermatology,0
2003,أم القيوين,U.A.Q.,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,23
2003,أم القيوين,U.A.Q.,الجملة,Total,جراحة عامــــة,General Surgery,16
2003,أم القيوين,U.A.Q.,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2003,أم القيوين,U.A.Q.,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2003,أم القيوين,U.A.Q.,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2003,أم القيوين,U.A.Q.,الجملة,Total,مسالك بولیــــة,Urology,9
2003,أم القيوين,U.A.Q.,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2003,أم القيوين,U.A.Q.,الجملة,Total,عظام,Orthopedics,12
2003,أم القيوين,U.A.Q.,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2003,أم القيوين,U.A.Q.,الجملة,Total,عیــــــــــــــون,Ophthalmology,3
2003,أم القيوين,U.A.Q.,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",5
2003,أم القيوين,U.A.Q.,الجملة,Total,نســــاء وولادة,Gynaecology,13
2003,أم القيوين,U.A.Q.,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),14
2003,أم القيوين,U.A.Q.,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,أم القيوين,U.A.Q.,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2003,أم القيوين,U.A.Q.,الجملة,Total,الاورام,Tumors,0
2003,أم القيوين,U.A.Q.,الجملة,Total,عـــــام,General Medicine,4
2003,أم القيوين,U.A.Q.,الجملة,Total,مسنـــــــــــین,Geriatrics,12
2003,أم القيوين,U.A.Q.,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2003,أم القيوين,U.A.Q.,الجملة,Total,اسنــــــــــــان,Dental,0
2003,أم القيوين,U.A.Q.,الجملة,Total,حديثى الولادة,Neonatal,0
2003,أم القيوين,U.A.Q.,الجملة,Total,اخـــــــــــــرى,Others,8
2003,أم القيوين,U.A.Q.,الجملة,Total,الجملة,Total,152
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,باطنة,Internal Medicine,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,صدريــــــة,Pulmonology,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,قلــــب,Cardiology,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,امراض عصبية,Neurology,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عصبیة ونفسیة,Psychiatry,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جلدية وتناسلیة,Dermatology,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,اطفال باطنـــة,Paediatric Medicine,20
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جراحة عامــــة,General Surgery,39
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جــــراحة صدر,Thoracic Surgery,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جـــــراحة قلب,Cardiac Surgery,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جراحة اعصـاب,Neurosurgery,4
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,مسالك بولیــــة,Urology,8
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,جراحة اطفـــال,Paediatric Surgery,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عظام,Orthopedics,27
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,حروق و تقويم,Plastic Surgery,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عیــــــــــــــون,Ophthalmology,6
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,انــــــــف واذن,"Ear, Nose, and Throat",12
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,نســــاء وولادة,Gynaecology,21
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,قبـــل الـولادة ,Obstetrics (Antenatal),19
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,بعـــــد الولادة,Obstetrics (Postnatal),51
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,طــــــب نووى,Radiation Therapy,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,الاورام,Tumors,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,عـــــام,General Medicine,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,مسنـــــــــــین,Geriatrics,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,تاھیــــــــــــل,Rehabilitation,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,اسنــــــــــــان,Dental,0
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,حديثى الولادة,Neonatal,16
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,اخـــــــــــــرى,Others,11
2003,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqre,الجملة,Total,234
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,باطنة,Internal Medicine,47
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,صدريــــــة,Pulmonology,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,قلــــب,Cardiology,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,امراض عصبية,Neurology,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عصبیة ونفسیة,Psychiatry,16
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جلدية وتناسلیة,Dermatology,2
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,اطفال باطنـــة,Paediatric Medicine,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جراحة عامــــة,General Surgery,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جــــراحة صدر,Thoracic Surgery,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جـــــراحة قلب,Cardiac Surgery,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جراحة اعصـاب,Neurosurgery,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,مسالك بولیــــة,Urology,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جراحة اطفـــال,Paediatric Surgery,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عظام,Orthopedics,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,حروق و تقويم,Plastic Surgery,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عیــــــــــــــون,Ophthalmology,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,انــــــــف واذن,"Ear, Nose, and Throat",0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,نســــاء وولادة,Gynaecology,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,قبـــل الـولادة ,Obstetrics (Antenatal),0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,طــــــب نووى,Radiation Therapy,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,الاورام,Tumors,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عـــــام,General Medicine,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,مسنـــــــــــین,Geriatrics,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,تاھیــــــــــــل,Rehabilitation,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,اسنــــــــــــان,Dental,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,حديثى الولادة,Neonatal,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,اخـــــــــــــرى,Others,0
2003,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,الجملة,Total,65
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,باطنة,Internal Medicine,43
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,صدريــــــة,Pulmonology,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,قلــــب,Cardiology,27
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,امراض عصبية,Neurology,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,عصبیة ونفسیة,Psychiatry,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,جلدية وتناسلیة,Dermatology,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,اطفال باطنـــة,Paediatric Medicine,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,جراحة عامــــة,General Surgery,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,جــــراحة صدر,Thoracic Surgery,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,جـــــراحة قلب,Cardiac Surgery,0
